Unique ID,Indicator ID,Name,Measure Info,Geo Type Name,Geo Join ID,Geo Place Name,Time Period,Start_Date,Data Value,Message,Pollution_Level
874327,365,Fine particles (PM 2.5),mcg/m3,UHF42,205,Sunset Park,Annual Average 2023,2023-01-01,7,None,Good
874333,365,Fine particles (PM 2.5),mcg/m3,UHF42,203,Bedford Stuyvesant - Crown Heights,Annual Average 2023,2023-01-01,6,None,Good
742482,365,Fine particles (PM 2.5),mcg/m3,CD,306,Park Slope and Carroll Gardens (CD6),Annual Average 2021,2021-01-01,7,None,Good
605304,386,Ozone (O3),ppb,UHF34,503504,Southern SI,Summer 2018,2018-06-01,29,None,Good
549401,386,Ozone (O3),ppb,UHF34,503504,Southern SI,Summer 2017,2017-06-01,28,None,Good
742488,365,Fine particles (PM 2.5),mcg/m3,CD,308,Crown Heights and Prospect Heights (CD8),Annual Average 2021,2021-01-01,6,None,Good
825958,375,Nitrogen dioxide (NO2),ppb,UHF34,203,Bedford Stuyvesant - Crown Heights,Summer 2022,2022-06-01,11,None,Good
549871,375,Nitrogen dioxide (NO2),ppb,UHF42,410,Rockaways,Summer 2017,2017-06-01,7,None,Good
602814,375,Nitrogen dioxide (NO2),ppb,UHF42,410,Rockaways,Summer 2018,2018-06-01,6,None,Good
667281,375,Nitrogen dioxide (NO2),ppb,UHF42,410,Rockaways,Summer 2020,2020-06-01,5,None,Good
825891,375,Nitrogen dioxide (NO2),ppb,UHF34,403,Flushing - Clearview,Summer 2022,2022-06-01,11,None,Good
823468,365,Fine particles (PM 2.5),mcg/m3,UHF42,410,Rockaways,Annual Average 2022,2022-01-01,5,None,Good
334088,365,Fine particles (PM 2.5),mcg/m3,UHF34,104,Pelham - Throgs Neck,Summer 2015,2015-06-01,9,None,Good
874402,365,Fine particles (PM 2.5),mcg/m3,UHF34,203,Bedford Stuyvesant - Crown Heights,Annual Average 2023,2023-01-01,6,None,Good
874400,365,Fine particles (PM 2.5),mcg/m3,UHF34,203,Bedford Stuyvesant - Crown Heights,Winter 2022-23,2022-12-01,6,None,Good
334097,365,Fine particles (PM 2.5),mcg/m3,UHF34,203,Bedford Stuyvesant - Crown Heights,Summer 2015,2015-06-01,9,None,Good
649844,365,Fine particles (PM 2.5),mcg/m3,UHF34,304,Upper West Side,Summer 2019,2019-06-01,8,None,Good
669657,365,Fine particles (PM 2.5),mcg/m3,UHF34,304,Upper West Side,Winter 2019-20,2019-12-01,7,None,Good
823243,365,Fine particles (PM 2.5),mcg/m3,UHF42,310,Lower Manhattan,Annual Average 2022,2022-01-01,7,None,Good
605743,365,Fine particles (PM 2.5),mcg/m3,UHF42,309,Union Square - Lower East Side,Winter 2017-18,2017-12-01,9,None,Good
823246,365,Fine particles (PM 2.5),mcg/m3,UHF42,309,Union Square - Lower East Side,Annual Average 2022,2022-01-01,7,None,Good
605708,365,Fine particles (PM 2.5),mcg/m3,UHF42,209,Bensonhurst - Bay Ridge,Annual Average 2018,2018-01-01,6,None,Good
827055,386,Ozone (O3),ppb,UHF34,306308,Chelsea-Village,Summer 2022,2022-06-01,29,None,Good
669816,365,Fine particles (PM 2.5),mcg/m3,UHF42,201,Greenpoint,Winter 2019-20,2019-12-01,8,None,Good
874337,365,Fine particles (PM 2.5),mcg/m3,UHF42,201,Greenpoint,Winter 2022-23,2022-12-01,6,None,Good
874339,365,Fine particles (PM 2.5),mcg/m3,UHF42,201,Greenpoint,Annual Average 2023,2023-01-01,7,None,Good
547633,365,Fine particles (PM 2.5),mcg/m3,CD,112,Washington Heights and Inwood (CD12),Annual Average 2017,2017-01-01,7,None,Good
742416,365,Fine particles (PM 2.5),mcg/m3,CD,108,Upper East Side (CD8),Annual Average 2021,2021-01-01,7,None,Good
606049,365,Fine particles (PM 2.5),mcg/m3,CD,410,South Ozone Park and Howard Beach (CD10),Winter 2017-18,2017-12-01,7,None,Good
650047,365,Fine particles (PM 2.5),mcg/m3,CD,410,South Ozone Park and Howard Beach (CD10),Annual Average 2019,2019-01-01,6,None,Good
823556,365,Fine particles (PM 2.5),mcg/m3,CD,410,South Ozone Park and Howard Beach (CD10),Annual Average 2022,2022-01-01,5,None,Good
605959,365,Fine particles (PM 2.5),mcg/m3,CD,210,Throgs Neck and Co-op City (CD10),Winter 2017-18,2017-12-01,7,None,Good
649684,365,Fine particles (PM 2.5),mcg/m3,UHF42,201,Greenpoint,Annual Average 2019,2019-01-01,8,None,Good
825712,375,Nitrogen dioxide (NO2),ppb,UHF42,401,Long Island City - Astoria,Summer 2022,2022-06-01,13,None,Good
333953,365,Fine particles (PM 2.5),mcg/m3,UHF42,101,Kingsbridge - Riverdale,Summer 2015,2015-06-01,9,None,Good
669969,365,Fine particles (PM 2.5),mcg/m3,CD,412,Jamaica and Hollis (CD12),Summer 2020,2020-06-01,6,None,Good
669696,365,Fine particles (PM 2.5),mcg/m3,UHF34,202,Downtown - Heights - Slope,Winter 2019-20,2019-12-01,8,None,Good
649805,365,Fine particles (PM 2.5),mcg/m3,UHF34,202,Downtown - Heights - Slope,Summer 2019,2019-06-01,8,None,Good
874408,365,Fine particles (PM 2.5),mcg/m3,UHF34,201,Greenpoint,Annual Average 2023,2023-01-01,7,None,Good
823306,365,Fine particles (PM 2.5),mcg/m3,UHF42,107,Hunts Point - Mott Haven,Annual Average 2022,2022-01-01,6,None,Good
605740,365,Fine particles (PM 2.5),mcg/m3,UHF42,308,Greenwich Village - SoHo,Winter 2017-18,2017-12-01,10,None,Good
649738,365,Fine particles (PM 2.5),mcg/m3,UHF42,308,Greenwich Village - SoHo,Annual Average 2019,2019-01-01,9,None,Good
823249,365,Fine particles (PM 2.5),mcg/m3,UHF42,308,Greenwich Village - SoHo,Annual Average 2022,2022-01-01,8,None,Good
823252,365,Fine particles (PM 2.5),mcg/m3,UHF42,307,Gramercy Park - Murray Hill,Annual Average 2022,2022-01-01,7,None,Good
649681,365,Fine particles (PM 2.5),mcg/m3,UHF42,107,Hunts Point - Mott Haven,Annual Average 2019,2019-01-01,7,None,Good
605683,365,Fine particles (PM 2.5),mcg/m3,UHF42,107,Hunts Point - Mott Haven,Winter 2017-18,2017-12-01,8,None,Good
823285,365,Fine particles (PM 2.5),mcg/m3,UHF42,207,East Flatbush - Flatbush,Annual Average 2022,2022-01-01,5,None,Good
827082,386,Ozone (O3),ppb,UHF34,102,Northeast Bronx,Summer 2022,2022-06-01,32,None,Good
827068,386,Ozone (O3),ppb,UHF34,301,Washington Heights,Summer 2022,2022-06-01,29,None,Good
412553,375,Nitrogen dioxide (NO2),ppb,UHF34,101,Kingsbridge - Riverdale,Winter 2015-16,2015-12-01,19,None,Good
741034,375,Nitrogen dioxide (NO2),ppb,UHF34,202,Downtown - Heights - Slope,Winter 2020-21,2020-12-01,23,None,Good
412665,375,Nitrogen dioxide (NO2),ppb,CD,103,Lower East Side and Chinatown (CD3),Summer 2016,2016-06-01,19,None,Good
412664,375,Nitrogen dioxide (NO2),ppb,CD,103,Lower East Side and Chinatown (CD3),Winter 2015-16,2015-12-01,27,None,Good
741202,375,Nitrogen dioxide (NO2),ppb,CD,303,Bedford Stuyvesant (CD3),Winter 2020-21,2020-12-01,23,None,Good
741247,375,Nitrogen dioxide (NO2),ppb,CD,318,Flatlands and Canarsie (CD18),Winter 2020-21,2020-12-01,21,None,Good
741204,375,Nitrogen dioxide (NO2),ppb,CD,303,Bedford Stuyvesant (CD3),Annual Average 2021,2021-01-01,17,None,Good
547624,365,Fine particles (PM 2.5),mcg/m3,CD,109,Morningside Heights and Hamilton Heights (CD9),Annual Average 2017,2017-01-01,7,None,Good
650050,365,Fine particles (PM 2.5),mcg/m3,CD,411,Bayside and Little Neck (CD11),Annual Average 2019,2019-01-01,6,None,Good
606052,365,Fine particles (PM 2.5),mcg/m3,CD,411,Bayside and Little Neck (CD11),Winter 2017-18,2017-12-01,7,None,Good
823559,365,Fine particles (PM 2.5),mcg/m3,CD,411,Bayside and Little Neck (CD11),Annual Average 2022,2022-01-01,5,None,Good
823237,365,Fine particles (PM 2.5),mcg/m3,UHF42,402,West Queens,Annual Average 2022,2022-01-01,6,None,Good
825915,375,Nitrogen dioxide (NO2),ppb,UHF34,210,Coney Island - Sheepshead Bay,Summer 2022,2022-06-01,8,None,Good
827057,386,Ozone (O3),ppb,UHF34,410,Rockaways,Summer 2022,2022-06-01,37,None,Good
606051,365,Fine particles (PM 2.5),mcg/m3,CD,411,Bayside and Little Neck (CD11),Summer 2018,2018-06-01,8,None,Good
669966,365,Fine particles (PM 2.5),mcg/m3,CD,411,Bayside and Little Neck (CD11),Summer 2020,2020-06-01,6,None,Good
874379,365,Fine particles (PM 2.5),mcg/m3,UHF34,210,Coney Island - Sheepshead Bay,Winter 2022-23,2022-12-01,5,None,Good
874381,365,Fine particles (PM 2.5),mcg/m3,UHF34,210,Coney Island - Sheepshead Bay,Annual Average 2023,2023-01-01,6,None,Good
827070,386,Ozone (O3),ppb,UHF34,210,Coney Island - Sheepshead Bay,Summer 2022,2022-06-01,37,None,Good
412689,375,Nitrogen dioxide (NO2),ppb,CD,111,East Harlem (CD11),Summer 2016,2016-06-01,17,None,Good
741154,375,Nitrogen dioxide (NO2),ppb,CD,111,East Harlem (CD11),Winter 2020-21,2020-12-01,21,None,Good
412683,375,Nitrogen dioxide (NO2),ppb,CD,109,Morningside Heights and Hamilton Heights (CD9),Summer 2016,2016-06-01,17,None,Good
825819,375,Nitrogen dioxide (NO2),ppb,CD,111,East Harlem (CD11),Summer 2022,2022-06-01,13,None,Good
827611,650,Respiratory hospitalizations due to PM2.5 (age 20+),"per 100,000 adults",UHF42,402,West Queens,2017-2019,2017-01-01,5,None,Good
605750,365,Fine particles (PM 2.5),mcg/m3,UHF42,402,West Queens,Annual Average 2018,2018-01-01,7,None,Good
742250,365,Fine particles (PM 2.5),mcg/m3,UHF42,402,West Queens,Summer 2021,2021-06-01,8,None,Good
669912,365,Fine particles (PM 2.5),mcg/m3,CD,311,Bensonhurst (CD11),Summer 2020,2020-06-01,6,None,Good
874846,365,Fine particles (PM 2.5),mcg/m3,CD,409,Kew Gardens and Woodhaven (CD9),Summer 2023,2023-06-01,8,None,Good
334280,365,Fine particles (PM 2.5),mcg/m3,CD,309,South Crown Heights and Lefferts Gardens (CD9),Summer 2015,2015-06-01,9,None,Good
874847,365,Fine particles (PM 2.5),mcg/m3,CD,409,Kew Gardens and Woodhaven (CD9),Winter 2022-23,2022-12-01,6,None,Good
874845,365,Fine particles (PM 2.5),mcg/m3,CD,409,Kew Gardens and Woodhaven (CD9),Annual Average 2023,2023-01-01,6,None,Good
742446,365,Fine particles (PM 2.5),mcg/m3,CD,206,Belmont and East Tremont (CD6),Annual Average 2021,2021-01-01,6,None,Good
823297,365,Fine particles (PM 2.5),mcg/m3,UHF42,203,Bedford Stuyvesant - Crown Heights,Annual Average 2022,2022-01-01,5,None,Good
605698,365,Fine particles (PM 2.5),mcg/m3,UHF42,205,Sunset Park,Winter 2017-18,2017-12-01,9,None,Good
823258,365,Fine particles (PM 2.5),mcg/m3,UHF42,305,Upper East Side,Annual Average 2022,2022-01-01,6,None,Good
740961,375,Nitrogen dioxide (NO2),ppb,UHF42,305,Upper East Side,Annual Average 2021,2021-01-01,20,None,Good
333986,365,Fine particles (PM 2.5),mcg/m3,UHF42,205,Sunset Park,Summer 2015,2015-06-01,9,None,Good
333959,365,Fine particles (PM 2.5),mcg/m3,UHF42,103,Fordham - Bronx Pk,Summer 2015,2015-06-01,9,None,Good
605953,365,Fine particles (PM 2.5),mcg/m3,CD,208,Riverdale and Fieldston (CD8),Winter 2017-18,2017-12-01,8,None,Good
649903,365,Fine particles (PM 2.5),mcg/m3,CD,104,Clinton and Chelsea (CD4),Annual Average 2019,2019-01-01,9,None,Good
547740,365,Fine particles (PM 2.5),mcg/m3,CD,406,Rego Park and Forest Hills (CD6),Summer 2017,2017-06-01,8,None,Good
547742,365,Fine particles (PM 2.5),mcg/m3,CD,406,Rego Park and Forest Hills (CD6),Winter 2016-17,2016-12-01,8,None,Good
649696,365,Fine particles (PM 2.5),mcg/m3,UHF42,205,Sunset Park,Annual Average 2019,2019-01-01,7,None,Good
823291,365,Fine particles (PM 2.5),mcg/m3,UHF42,205,Sunset Park,Annual Average 2022,2022-01-01,6,None,Good
605669,365,Fine particles (PM 2.5),mcg/m3,UHF42,103,Fordham - Bronx Pk,Annual Average 2018,2018-01-01,7,None,Good
827051,386,Ozone (O3),ppb,UHF34,503504,Southern SI,Summer 2022,2022-06-01,35,None,Good
412673,375,Nitrogen dioxide (NO2),ppb,CD,106,Stuyvesant Town and Turtle Bay (CD6),Winter 2015-16,2015-12-01,31,None,Good
827056,386,Ozone (O3),ppb,UHF34,305307,Upper East Side-Gramercy,Summer 2022,2022-06-01,29,None,Good
827066,386,Ozone (O3),ppb,UHF34,303,East Harlem,Summer 2022,2022-06-01,31,None,Good
741160,375,Nitrogen dioxide (NO2),ppb,CD,201,Mott Haven and Melrose (CD1),Winter 2020-21,2020-12-01,22,None,Good
412787,375,Nitrogen dioxide (NO2),ppb,CD,402,Woodside and Sunnyside (CD2),Winter 2015-16,2015-12-01,25,None,Good
741250,375,Nitrogen dioxide (NO2),ppb,CD,401,Long Island City and Astoria (CD1),Winter 2020-21,2020-12-01,21,None,Good
741253,375,Nitrogen dioxide (NO2),ppb,CD,402,Woodside and Sunnyside (CD2),Winter 2020-21,2020-12-01,24,None,Good
826001,375,Nitrogen dioxide (NO2),ppb,CD,202,Hunts Point and Longwood (CD2),Summer 2022,2022-06-01,14,None,Good
827619,650,Respiratory hospitalizations due to PM2.5 (age 20+),"per 100,000 adults",UHF42,410,Rockaways,2017-2019,2017-01-01,10,None,Good
410728,365,Fine particles (PM 2.5),mcg/m3,Borough,3,Manhattan,Annual Average 2016,2015-12-31,8,None,Good
874891,365,Fine particles (PM 2.5),mcg/m3,CD,302,Fort Greene and Brooklyn Heights (CD2),Summer 2023,2023-06-01,9,None,Good
334310,365,Fine particles (PM 2.5),mcg/m3,CD,401,Long Island City and Astoria (CD1),Summer 2015,2015-06-01,9,None,Good
874890,365,Fine particles (PM 2.5),mcg/m3,CD,302,Fort Greene and Brooklyn Heights (CD2),Annual Average 2023,2023-01-01,7,None,Good
826351,375,Nitrogen dioxide (NO2),ppb,CD,401,Long Island City and Astoria (CD1),Summer 2022,2022-06-01,11,None,Good
827588,650,Respiratory hospitalizations due to PM2.5 (age 20+),"per 100,000 adults",UHF42,107,Hunts Point - Mott Haven,2017-2019,2017-01-01,15,None,Good
410725,365,Fine particles (PM 2.5),mcg/m3,Borough,2,Brooklyn,Annual Average 2016,2015-12-31,7,None,Good
605651,365,Fine particles (PM 2.5),mcg/m3,Borough,2,Brooklyn,Annual Average 2018,2018-01-01,7,None,Good
547719,365,Fine particles (PM 2.5),mcg/m3,CD,317,East Flatbush (CD17),Summer 2017,2017-06-01,9,None,Good
649973,365,Fine particles (PM 2.5),mcg/m3,CD,303,Bedford Stuyvesant (CD3),Summer 2019,2019-06-01,8,None,Good
334265,365,Fine particles (PM 2.5),mcg/m3,CD,304,Bushwick (CD4),Summer 2015,2015-06-01,9,None,Good
826348,375,Nitrogen dioxide (NO2),ppb,CD,318,Flatlands and Canarsie (CD18),Summer 2022,2022-06-01,8,None,Good
669963,365,Fine particles (PM 2.5),mcg/m3,CD,410,South Ozone Park and Howard Beach (CD10),Summer 2020,2020-06-01,6,None,Good
649832,365,Fine particles (PM 2.5),mcg/m3,UHF34,211,Williamsburg - Bushwick,Summer 2019,2019-06-01,8,None,Good
669675,365,Fine particles (PM 2.5),mcg/m3,UHF34,209,Bensonhurst - Bay Ridge,Winter 2019-20,2019-12-01,7,None,Good
827052,386,Ozone (O3),ppb,UHF34,501502,Northern SI,Summer 2022,2022-06-01,34,None,Good
827054,386,Ozone (O3),ppb,UHF34,309310,Union Square-Lower Manhattan,Summer 2022,2022-06-01,30,None,Good
741145,375,Nitrogen dioxide (NO2),ppb,CD,108,Upper East Side (CD8),Winter 2020-21,2020-12-01,24,None,Good
741147,375,Nitrogen dioxide (NO2),ppb,CD,108,Upper East Side (CD8),Annual Average 2021,2021-01-01,20,None,Good
605747,365,Fine particles (PM 2.5),mcg/m3,UHF42,401,Long Island City - Astoria,Annual Average 2018,2018-01-01,8,None,Good
410821,365,Fine particles (PM 2.5),mcg/m3,UHF42,401,Long Island City - Astoria,Annual Average 2016,2015-12-31,8,None,Good
823326,365,Fine particles (PM 2.5),mcg/m3,UHF42,101,Kingsbridge - Riverdale,Winter 2021-22,2021-12-01,7,None,Good
669915,365,Fine particles (PM 2.5),mcg/m3,CD,312,Borough Park (CD12),Summer 2020,2020-06-01,6,None,Good
669570,365,Fine particles (PM 2.5),mcg/m3,CD,108,Upper East Side (CD8),Annual Average 2020,2020-01-01,6,None,Good
741211,375,Nitrogen dioxide (NO2),ppb,CD,306,Park Slope and Carroll Gardens (CD6),Winter 2020-21,2020-12-01,23,None,Good
741213,375,Nitrogen dioxide (NO2),ppb,CD,306,Park Slope and Carroll Gardens (CD6),Annual Average 2021,2021-01-01,18,None,Good
741141,375,Nitrogen dioxide (NO2),ppb,CD,106,Stuyvesant Town and Turtle Bay (CD6),Annual Average 2021,2021-01-01,22,None,Good
827604,650,Respiratory hospitalizations due to PM2.5 (age 20+),"per 100,000 adults",UHF42,305,Upper East Side,2017-2019,2017-01-01,5,None,Good
823314,365,Fine particles (PM 2.5),mcg/m3,UHF42,105,Crotona -Tremont,Winter 2021-22,2021-12-01,7,None,Good
649983,365,Fine particles (PM 2.5),mcg/m3,CD,306,Park Slope and Carroll Gardens (CD6),Winter 2018-19,2018-12-01,8,None,Good
669895,365,Fine particles (PM 2.5),mcg/m3,CD,306,Park Slope and Carroll Gardens (CD6),Annual Average 2020,2020-01-01,6,None,Good
669865,365,Fine particles (PM 2.5),mcg/m3,CD,208,Riverdale and Fieldston (CD8),Annual Average 2020,2020-01-01,5,None,Good
669564,365,Fine particles (PM 2.5),mcg/m3,CD,106,Stuyvesant Town and Turtle Bay (CD6),Annual Average 2020,2020-01-01,7,None,Good
649982,365,Fine particles (PM 2.5),mcg/m3,CD,306,Park Slope and Carroll Gardens (CD6),Summer 2019,2019-06-01,9,None,Good
669896,365,Fine particles (PM 2.5),mcg/m3,CD,306,Park Slope and Carroll Gardens (CD6),Winter 2019-20,2019-12-01,8,None,Good
334277,365,Fine particles (PM 2.5),mcg/m3,CD,308,Crown Heights and Prospect Heights (CD8),Summer 2015,2015-06-01,9,None,Good
826013,375,Nitrogen dioxide (NO2),ppb,CD,206,Belmont and East Tremont (CD6),Summer 2022,2022-06-01,12,None,Good
825834,375,Nitrogen dioxide (NO2),ppb,CD,106,Stuyvesant Town and Turtle Bay (CD6),Summer 2022,2022-06-01,17,None,Good
650061,365,Fine particles (PM 2.5),mcg/m3,CD,414,Rockaway and Broad Channel (CD14),Winter 2018-19,2018-12-01,6,None,Good
669973,365,Fine particles (PM 2.5),mcg/m3,CD,414,Rockaway and Broad Channel (CD14),Annual Average 2020,2020-01-01,5,None,Good
874861,365,Fine particles (PM 2.5),mcg/m3,CD,414,Rockaway and Broad Channel (CD14),Summer 2023,2023-06-01,8,None,Good
650040,365,Fine particles (PM 2.5),mcg/m3,CD,407,Flushing and Whitestone (CD7),Winter 2018-19,2018-12-01,7,None,Good
669952,365,Fine particles (PM 2.5),mcg/m3,CD,407,Flushing and Whitestone (CD7),Annual Average 2020,2020-01-01,6,None,Good
643469,375,Nitrogen dioxide (NO2),ppb,UHF34,205,Sunset Park,Summer 2019,2019-06-01,16,None,Good
667358,375,Nitrogen dioxide (NO2),ppb,UHF34,205,Sunset Park,Winter 2019-20,2019-12-01,26,None,Good
667460,375,Nitrogen dioxide (NO2),ppb,UHF34,409,Southeast Queens,Winter 2019-20,2019-12-01,20,None,Good
643520,375,Nitrogen dioxide (NO2),ppb,UHF34,409,Southeast Queens,Summer 2019,2019-06-01,12,None,Good
667849,375,Nitrogen dioxide (NO2),ppb,CD,414,Rockaway and Broad Channel (CD14),Annual Average 2020,2020-01-01,10,None,Good
643716,375,Nitrogen dioxide (NO2),ppb,CD,414,Rockaway and Broad Channel (CD14),Winter 2018-19,2018-12-01,13,None,Good
877257,375,Nitrogen dioxide (NO2),ppb,CD,414,Rockaway and Broad Channel (CD14),Summer 2023,2023-06-01,6,None,Good
816817,643,Annual vehicle miles traveled,per square mile,UHF42,504,South Beach - Tottenville,2019,2019-01-01,13,None,Good
816777,643,Annual vehicle miles traveled,per square mile,CD,207,Kingsbridge Heights and Bedford (CD7),2019,2019-01-01,70,None,Moderate
550010,375,Nitrogen dioxide (NO2),ppb,CD,107,Upper West Side (CD7),Annual Average 2017,2017-01-01,23,None,Good
741216,375,Nitrogen dioxide (NO2),ppb,CD,307,Sunset Park (CD7),Annual Average 2021,2021-01-01,18,None,Good
412714,375,Nitrogen dioxide (NO2),ppb,CD,207,Kingsbridge Heights and Bedford (CD7),Annual Average 2016,2015-12-31,19,None,Good
826015,375,Nitrogen dioxide (NO2),ppb,CD,207,Kingsbridge Heights and Bedford (CD7),Winter 2021-22,2021-12-01,21,None,Good
602951,375,Nitrogen dioxide (NO2),ppb,CD,107,Upper West Side (CD7),Annual Average 2018,2018-01-01,22,None,Good
741215,375,Nitrogen dioxide (NO2),ppb,CD,307,Sunset Park (CD7),Summer 2021,2021-06-01,13,None,Good
412750,375,Nitrogen dioxide (NO2),ppb,CD,307,Sunset Park (CD7),Annual Average 2016,2015-12-31,19,None,Good
643695,375,Nitrogen dioxide (NO2),ppb,CD,407,Flushing and Whitestone (CD7),Winter 2018-19,2018-12-01,21,None,Good
877236,375,Nitrogen dioxide (NO2),ppb,CD,407,Flushing and Whitestone (CD7),Summer 2023,2023-06-01,11,None,Good
876983,375,Nitrogen dioxide (NO2),ppb,UHF42,504,South Beach - Tottenville,Annual Average 2023,2023-01-01,10,None,Good
876985,375,Nitrogen dioxide (NO2),ppb,UHF42,504,South Beach - Tottenville,Winter 2022-23,2022-12-01,15,None,Good
336614,375,Nitrogen dioxide (NO2),ppb,UHF42,504,South Beach - Tottenville,Summer 2015,2015-06-01,6,None,Good
643442,375,Nitrogen dioxide (NO2),ppb,UHF42,504,South Beach - Tottenville,Summer 2019,2019-06-01,7,None,Good
667304,375,Nitrogen dioxide (NO2),ppb,UHF42,504,South Beach - Tottenville,Winter 2019-20,2019-12-01,15,None,Good
334328,365,Fine particles (PM 2.5),mcg/m3,CD,407,Flushing and Whitestone (CD7),Summer 2015,2015-06-01,9,None,Good
669687,365,Fine particles (PM 2.5),mcg/m3,UHF34,205,Sunset Park,Winter 2019-20,2019-12-01,8,None,Good
649757,365,Fine particles (PM 2.5),mcg/m3,UHF42,404,Bayside - Little Neck,Summer 2019,2019-06-01,7,None,Good
334349,365,Fine particles (PM 2.5),mcg/m3,CD,414,Rockaway and Broad Channel (CD14),Summer 2015,2015-06-01,8,None,Good
823484,365,Fine particles (PM 2.5),mcg/m3,CD,304,Bushwick (CD4),Annual Average 2022,2022-01-01,6,None,Good
649972,365,Fine particles (PM 2.5),mcg/m3,CD,303,Bedford Stuyvesant (CD3),Annual Average 2019,2019-01-01,6,None,Good
823342,365,Fine particles (PM 2.5),mcg/m3,CD,103,Lower East Side and Chinatown (CD3),Annual Average 2022,2022-01-01,7,None,Good
742518,365,Fine particles (PM 2.5),mcg/m3,CD,318,Flatlands and Canarsie (CD18),Annual Average 2021,2021-01-01,6,None,Good
742473,365,Fine particles (PM 2.5),mcg/m3,CD,303,Bedford Stuyvesant (CD3),Annual Average 2021,2021-01-01,6,None,Good
669591,365,Fine particles (PM 2.5),mcg/m3,CD,203,Morrisania and Crotona (CD3),Annual Average 2020,2020-01-01,6,None,Good
874897,365,Fine particles (PM 2.5),mcg/m3,CD,304,Bushwick (CD4),Summer 2023,2023-06-01,9,None,Good
741248,375,Nitrogen dioxide (NO2),ppb,CD,318,Flatlands and Canarsie (CD18),Summer 2021,2021-06-01,8,None,Good
741203,375,Nitrogen dioxide (NO2),ppb,CD,303,Bedford Stuyvesant (CD3),Summer 2021,2021-06-01,13,None,Good
412741,375,Nitrogen dioxide (NO2),ppb,CD,304,Bushwick (CD4),Annual Average 2016,2015-12-31,19,None,Good
826359,375,Nitrogen dioxide (NO2),ppb,CD,404,Elmhurst and Corona (CD4),Winter 2021-22,2021-12-01,21,None,Good
825721,375,Nitrogen dioxide (NO2),ppb,UHF42,308,Greenwich Village - SoHo,Summer 2022,2022-06-01,16,None,Good
827108,386,Ozone (O3),ppb,UHF42,408,Jamaica,Summer 2022,2022-06-01,34,None,Good
741085,375,Nitrogen dioxide (NO2),ppb,UHF34,405,Ridgewood - Forest Hills,Winter 2020-21,2020-12-01,21,None,Good
412056,386,Ozone (O3),ppb,UHF34,402,West Queens,Summer 2016,2016-06-01,33,None,Good
877000,375,Nitrogen dioxide (NO2),ppb,UHF34,201,Greenpoint,Winter 2022-23,2022-12-01,23,None,Good
876998,375,Nitrogen dioxide (NO2),ppb,UHF34,201,Greenpoint,Annual Average 2023,2023-01-01,19,None,Good
605847,365,Fine particles (PM 2.5),mcg/m3,UHF34,401,Long Island City - Astoria,Summer 2018,2018-06-01,9,None,Good
823421,365,Fine particles (PM 2.5),mcg/m3,UHF34,208,Canarsie - Flatlands,Summer 2022,2022-06-01,5,None,Good
643314,375,Nitrogen dioxide (NO2),ppb,Borough,4,Queens,Winter 2018-19,2018-12-01,20,None,Good
547362,365,Fine particles (PM 2.5),mcg/m3,Borough,4,Queens,Summer 2017,2017-06-01,8,None,Good
547364,365,Fine particles (PM 2.5),mcg/m3,Borough,4,Queens,Winter 2016-17,2016-12-01,7,None,Good
823397,365,Fine particles (PM 2.5),mcg/m3,UHF34,401,Long Island City - Astoria,Summer 2022,2022-06-01,7,None,Good
741233,375,Nitrogen dioxide (NO2),ppb,CD,313,Coney Island (CD13),Summer 2021,2021-06-01,7,None,Good
412422,375,Nitrogen dioxide (NO2),ppb,Borough,4,Queens,Summer 2016,2016-06-01,13,None,Good
742501,365,Fine particles (PM 2.5),mcg/m3,CD,313,Coney Island (CD13),Winter 2020-21,2020-12-01,6,None,Good
742503,365,Fine particles (PM 2.5),mcg/m3,CD,313,Coney Island (CD13),Annual Average 2021,2021-01-01,6,None,Good
825920,375,Nitrogen dioxide (NO2),ppb,UHF34,208,Canarsie - Flatlands,Annual Average 2022,2022-01-01,13,None,Good
411076,365,Fine particles (PM 2.5),mcg/m3,CD,313,Coney Island (CD13),Annual Average 2016,2015-12-31,6,None,Good
411074,365,Fine particles (PM 2.5),mcg/m3,CD,313,Coney Island (CD13),Winter 2015-16,2015-12-01,6,None,Good
411075,365,Fine particles (PM 2.5),mcg/m3,CD,313,Coney Island (CD13),Summer 2016,2016-06-01,7,None,Good
410918,365,Fine particles (PM 2.5),mcg/m3,UHF34,401,Long Island City - Astoria,Winter 2015-16,2015-12-01,9,None,Good
410919,365,Fine particles (PM 2.5),mcg/m3,UHF34,401,Long Island City - Astoria,Summer 2016,2016-06-01,9,None,Good
669654,365,Fine particles (PM 2.5),mcg/m3,UHF34,401,Long Island City - Astoria,Winter 2019-20,2019-12-01,8,None,Good
649847,365,Fine particles (PM 2.5),mcg/m3,UHF34,401,Long Island City - Astoria,Summer 2019,2019-06-01,9,None,Good
874387,365,Fine particles (PM 2.5),mcg/m3,UHF34,208,Canarsie - Flatlands,Annual Average 2023,2023-01-01,6,None,Good
874385,365,Fine particles (PM 2.5),mcg/m3,UHF34,208,Canarsie - Flatlands,Winter 2022-23,2022-12-01,5,None,Good
605296,386,Ozone (O3),ppb,UHF34,408,Jamaica,Summer 2018,2018-06-01,31,None,Good
605305,386,Ozone (O3),ppb,UHF34,105106107,South Bronx,Summer 2018,2018-06-01,30,None,Good
